Date,Product_ID,Product_Name,Store_ID,Warehouse_ID,Sales_Quantity,Stock_Quantity,Price,Revenue
2026-07-21,109,Product_109,14,4,7.0,418,91.51,640.57
2026-08-04,36,Product_36,6,6,14.0,124,94.87,1328.18
2026-07-07,40,Product_40,2,2,6.0,326,63.54,381.24
2026-07-03,1,Product_1,17,7,9.0,174,44.6,401.4
2026-06-14,145,Product_145,1,1,8.0,344,22.44,179.52
2026-06-19,36,Product_36,11,1,5.0,238,94.87,474.35
2026-06-27,113,Product_113,6,6,31.0,371,9.91,307.21
2026-08-23,18,Product_18,9,9,11.0,140,65.13,716.43
2026-06-14,6,Product_6,18,8,11.0,423,41.05,451.55
2026-08-16,102,Product_102,10,10,9.0,346,13.59,122.31
2026-06-30,15,Product_15,3,3,8.0,140,67.0,536.0
2026-07-24,22,Product_22,9,9,13.0,166,71.01,923.13
2026-08-11,50,Product_50,3,3,6.0,232,93.47,560.82
2026-07-15,88,Product_88,18,8,8.0,212,48.56,388.48
2026-08-26,3,Product_3,1,1,5.0,50,39.91,199.55
2026-06-10,19,Product_19,19,9,2.0,186,32.37,64.74
2026-07-29,51,Product_51,5,5,4.0,123,16.37,65.48
2026-07-14,106,Product_106,14,4,8.0,193,18.59,148.72
2026-07-17,15,Product_15,18,8,8.0,497,67.0,536.0
2026-07-08,43,Product_43,4,4,7.0,327,59.38,415.66
2026-08-15,29,Product_29,19,9,1.0,193,93.91,93.91
2026-07-16,47,Product_47,9,9,0.0,357,80.93,0.0
2026-08-15,39,Product_39,11,1,10.0,65,14.03,140.3
2026-07-07,97,Product_97,8,8,8.0,381,84.51,676.08
2026-06-04,11,Product_11,20,10,1.0,124,50.69,50.69
2026-07-18,141,Product_141,14,4,20.0,86,88.99,1779.8
2026-08-29,37,Product_37,8,8,8.0,183,29.07,232.56
2026-07-22,149,Product_149,2,2,8.0,175,65.46,523.68
2026-08-25,110,Product_110,18,8,3.0,112,67.35,202.05
2026-06-08,54,Product_54,14,4,8.0,450,67.5,540.0
2026-07-31,46,Product_46,3,3,2.0,211,77.57,155.14
2026-06-19,142,Product_142,10,10,10.0,61,72.41,724.1
2026-06-05,150,Product_150,6,6,7.0,380,59.38,415.66
2026-07-12,92,Product_92,6,6,12.0,294,79.22,950.64
2026-07-29,8,Product_8,10,10,14.0,54,33.2,464.8
2026-08-21,136,Product_136,2,2,5.0,298,98.12,490.6
2026-07-20,72,Product_72,5,5,1.0,357,79.13,79.13
2026-08-24,5,Product_5,2,2,7.0,68,36.11,252.77
2026-07-23,121,Product_121,19,9,0.0,40,78.35,0.0
2026-07-22,5,Product_5,18,8,5.0,134,36.11,180.55
2026-06-19,56,Product_56,4,4,10.0,343,78.56,785.6
2026-07-22,12,Product_12,12,2,14.0,232,36.19,506.66
2026-08-28,66,Product_66,5,5,1.0,347,93.93,93.93
2026-07-18,121,Product_121,12,2,2.0,229,78.35,156.7
2026-07-27,20,Product_20,10,10,2.0,408,74.81,149.62
2026-06-27,21,Product_21,1,1,5.0,182,24.23,121.15
2026-08-22,144,Product_144,16,6,2.0,76,13.71,27.42
2026-07-12,27,Product_27,16,6,5.0,34,73.94,369.7
2026-07-06,17,Product_17,2,2,8.0,315,55.61,444.88
2026-07-22,88,Product_88,5,5,6.0,257,48.56,291.36
2026-08-01,42,Product_42,3,3,8.0,253,58.67,469.36
2026-08-17,144,Product_144,8,8,3.0,124,13.71,41.13
2026-07-20,25,Product_25,9,9,0.0,432,63.37,0.0
2026-07-02,86,Product_86,13,3,2.0,330,83.41,166.82
2026-06-28,139,Product_139,13,3,1.0,312,63.55,63.55
2026-06-19,110,Product_110,3,3,2.0,429,67.35,134.7
2026-06-25,5,Product_5,10,10,8.0,32,36.11,288.88
2026-06-14,29,Product_29,16,6,1.0,215,93.91,93.91
2026-08-09,19,Product_19,18,8,1.0,433,32.37,32.37
2026-06-29,138,Product_138,17,7,25.0,268,10.18,254.5
2026-08-27,31,Product_31,6,6,8.0,498,96.09,768.72
2026-07-16,9,Product_9,11,1,5.0,52,95.14,475.7
2026-06-10,58,Product_58,3,3,16.0,105,36.7,587.2
2026-08-28,43,Product_43,8,8,13.0,366,59.38,771.94
2026-07-31,25,Product_25,6,6,1.0,442,63.37,63.37
2026-06-18,69,Product_69,6,6,7.0,141,74.32,520.24
2026-08-08,136,Product_136,18,8,3.0,400,98.12,294.36
2026-06-05,34,Product_34,15,5,3.0,177,79.35,238.05
2026-06-08,148,Product_148,18,8,24.0,278,79.49,1907.76
2026-06-25,100,Product_100,7,7,3.0,229,68.24,204.72
2026-08-02,58,Product_58,8,8,29.0,315,36.7,1064.3
2026-07-25,102,Product_102,17,7,1.0,311,13.59,13.59
2026-06-29,53,Product_53,1,1,17.0,96,13.33,226.61
2026-08-25,32,Product_32,15,5,6.0,231,81.08,486.48
2026-08-05,36,Product_36,14,4,15.0,57,94.87,1423.05
2026-07-31,2,Product_2,8,8,8.0,380,27.09,216.72
2026-06-04,98,Product_98,19,9,6.0,483,15.11,90.66
2026-08-10,12,Product_12,5,5,11.0,320,36.19,398.09
2026-06-13,30,Product_30,7,7,8.0,146,18.05,144.4
2026-07-26,1,Product_1,8,8,15.0,401,44.6,669.0
2026-06-25,10,Product_10,8,8,10.0,398,92.05,920.5
2026-08-26,136,Product_136,7,7,2.0,243,98.12,196.24
2026-08-27,4,Product_4,10,10,15.0,113,39.81,597.15
2026-07-23,94,Product_94,20,10,15.0,340,99.72,1495.8
2026-07-15,50,Product_50,10,10,4.0,272,93.47,373.88
2026-08-01,21,Product_21,13,3,10.0,407,24.23,242.3
2026-08-19,45,Product_45,14,4,10.0,286,54.65,546.5
2026-08-28,14,Product_14,14,4,2.0,103,85.61,171.22
2026-08-23,47,Product_47,7,7,0.0,439,80.93,0.0
2026-07-21,123,Product_123,6,6,24.0,214,84.61,2030.64
2026-06-11,94,Product_94,8,8,29.0,323,99.72,2891.88
2026-06-22,122,Product_122,8,8,2.0,221,71.32,142.64
2026-07-05,105,Product_105,17,7,12.0,343,27.88,334.56
2026-08-25,140,Product_140,10,10,5.0,430,9.02,45.1
2026-07-01,17,Product_17,19,9,3.0,21,55.61,166.83
2026-07-20,24,Product_24,20,10,5.0,264,17.55,87.75
2026-08-06,62,Product_62,14,4,22.0,403,39.6,871.2
2026-08-12,79,Product_79,14,4,3.0,351,85.8,257.4
2026-06-22,118,Product_118,3,3,0.0,363,10.44,0.0
2026-07-07,19,Product_19,4,4,2.0,443,32.37,64.74
2026-08-20,17,Product_17,15,5,6.0,139,55.61,333.66
2026-08-26,120,Product_120,20,10,26.0,495,93.14,2421.64
2026-07-23,83,Product_83,17,7,8.0,282,70.18,561.44
2026-08-10,62,Product_62,6,6,20.0,43,39.6,792.0
2026-07-16,34,Product_34,14,4,2.0,350,79.35,158.7
2026-07-28,105,Product_105,13,3,4.0,455,27.88,111.52
2026-08-28,121,Product_121,2,2,5.0,114,78.35,391.75
2026-08-08,5,Product_5,18,8,6.0,79,36.11,216.66
2026-08-09,9,Product_9,7,7,7.0,26,95.14,665.98
2026-08-13,117,Product_117,13,3,1.0,407,85.69,85.69
2026-06-02,133,Product_133,7,7,12.0,82,23.34,280.08
2026-08-16,35,Product_35,19,9,3.0,399,80.54,241.62
2026-07-25,106,Product_106,10,10,13.0,54,18.59,241.67
2026-07-20,127,Product_127,17,7,22.0,466,52.93,1164.46
2026-08-24,17,Product_17,19,9,2.0,83,55.61,111.22
2026-08-03,28,Product_28,1,1,2.0,254,13.03,26.06
2026-07-23,20,Product_20,9,9,2.0,350,74.81,149.62
2026-08-27,119,Product_119,14,4,3.0,260,81.09,243.27
2026-07-22,116,Product_116,17,7,11.0,311,27.66,304.26
2026-07-22,21,Product_21,15,5,2.0,359,24.23,48.46
2026-06-10,27,Product_27,14,4,7.0,27,73.94,517.58
2026-06-01,100,Product_100,8,8,6.0,458,68.24,409.44
2026-07-05,135,Product_135,4,4,12.0,223,72.44,869.28
2026-06-02,117,Product_117,19,9,4.0,295,85.69,342.76
2026-07-22,26,Product_26,1,1,1.0,174,14.03,14.03
2026-08-09,58,Product_58,17,7,23.0,261,36.7,844.1
2026-06-30,10,Product_10,1,1,16.0,399,92.05,1472.8
2026-06-05,37,Product_37,8,8,2.0,230,29.07,58.14
2026-08-19,85,Product_85,18,8,2.0,369,48.16,96.32
2026-08-01,52,Product_52,5,5,0.0,372,16.12,0.0
2026-06-08,92,Product_92,6,6,14.0,250,79.22,1109.08
2026-08-20,45,Product_45,5,5,4.0,198,54.65,218.6
2026-07-11,85,Product_85,14,4,10.0,389,48.16,481.6
2026-07-21,95,Product_95,5,5,4.0,307,88.52,354.08
2026-08-12,30,Product_30,14,4,7.0,191,18.05,126.35
2026-06-21,7,Product_7,12,2,9.0,228,70.15,631.35
2026-06-18,51,Product_51,18,8,2.0,372,16.37,32.74
2026-08-23,7,Product_7,13,3,13.0,405,70.15,911.95
2026-06-10,24,Product_24,9,9,7.0,436,17.55,122.85
2026-07-16,44,Product_44,3,3,9.0,387,49.27,443.43
2026-06-24,51,Product_51,9,9,2.0,57,16.37,32.74
2026-06-17,42,Product_42,11,1,5.0,305,58.67,293.35
2026-08-20,9,Product_9,19,9,3.0,271,95.14,285.42
2026-07-08,27,Product_27,6,6,4.0,249,73.94,295.76
2026-08-28,133,Product_133,8,8,14.0,407,23.34,326.76
2026-08-09,108,Product_108,19,9,7.0,53,23.83,166.81
2026-07-29,67,Product_67,19,9,5.0,113,46.6,233.0
2026-07-22,4,Product_4,18,8,11.0,152,39.81,437.91
2026-06-14,54,Product_54,4,4,11.0,325,67.5,742.5
2026-07-21,139,Product_139,3,3,5.0,90,63.55,317.75
2026-08-26,122,Product_122,8,8,1.0,433,71.32,71.32
2026-06-04,114,Product_114,6,6,7.0,134,62.56,437.92
2026-08-15,38,Product_38,7,7,19.0,191,61.06,1160.14
2026-07-08,61,Product_61,19,9,8.0,419,30.7,245.6
2026-07-10,5,Product_5,11,1,4.0,314,36.11,144.44
2026-08-01,129,Product_129,6,6,10.0,232,64.85,648.5
2026-08-09,17,Product_17,15,5,6.0,198,55.61,333.66
2026-06-16,93,Product_93,17,7,3.0,137,15.51,46.53
2026-08-04,43,Product_43,9,9,13.0,181,59.38,771.94
2026-08-28,86,Product_86,2,2,2.0,437,83.41,166.82
2026-06-22,125,Product_125,10,10,31.0,20,24.17,749.27
2026-06-03,47,Product_47,8,8,1.0,451,80.93,80.93
2026-06-23,3,Product_3,4,4,2.0,243,39.91,79.82
2026-06-24,100,Product_100,13,3,6.0,489,68.24,409.44
2026-07-13,80,Product_80,15,5,23.0,425,65.52,1506.96
2026-06-04,21,Product_21,8,8,7.0,466,24.23,169.61
2026-07-22,8,Product_8,8,8,18.0,150,33.2,597.6
2026-06-24,79,Product_79,16,6,1.0,207,85.8,85.8
2026-07-21,93,Product_93,4,4,2.0,243,15.51,31.02
2026-06-28,18,Product_18,20,10,11.0,335,65.13,716.43
2026-08-21,90,Product_90,9,9,8.0,98,33.68,269.44
2026-07-14,67,Product_67,11,1,3.0,28,46.6,139.8
2026-08-28,21,Product_21,12,2,3.0,143,24.23,72.69
2026-08-17,93,Product_93,10,10,1.0,342,15.51,15.51
2026-08-06,97,Product_97,1,1,6.0,240,84.51,507.06
2026-06-28,24,Product_24,15,5,11.0,384,17.55,193.05
2026-08-15,102,Product_102,18,8,4.0,282,13.59,54.36
2026-06-19,34,Product_34,16,6,1.0,174,79.35,79.35
2026-08-12,90,Product_90,14,4,6.0,486,33.68,202.08
2026-06-19,122,Product_122,2,2,0.0,212,71.32,0.0
2026-07-18,141,Product_141,16,6,17.0,308,88.99,1512.83
2026-06-08,39,Product_39,9,9,4.0,470,14.03,56.12
2026-07-22,51,Product_51,7,7,1.0,206,16.37,16.37
2026-06-14,15,Product_15,10,10,13.0,413,67.0,871.0
2026-08-16,146,Product_146,5,5,4.0,313,98.1,392.4
2026-06-27,50,Product_50,7,7,3.0,146,93.47,280.41
2026-08-28,121,Product_121,17,7,2.0,362,78.35,156.7
2026-06-21,141,Product_141,16,6,25.0,419,88.99,2224.75
2026-08-07,72,Product_72,12,2,1.0,460,79.13,79.13
2026-06-08,105,Product_105,18,8,7.0,399,27.88,195.16
2026-07-21,71,Product_71,4,4,4.0,427,93.93,375.72
2026-08-26,87,Product_87,17,7,23.0,251,33.06,760.38
2026-06-21,38,Product_38,10,10,16.0,44,61.06,976.96
2026-06-07,127,Product_127,13,3,24.0,58,52.93,1270.32
2026-07-25,19,Product_19,17,7,1.0,460,32.37,32.37
2026-08-06,100,Product_100,16,6,4.0,99,68.24,272.96
2026-06-25,138,Product_138,20,10,28.0,389,10.18,285.04
2026-06-24,122,Product_122,5,5,2.0,432,71.32,142.64
2026-07-24,114,Product_114,4,4,2.0,423,62.56,125.12
2026-07-20,99,Product_99,1,1,9.0,94,99.91,899.19
2026-06-25,142,Product_142,14,4,17.0,83,72.41,1230.97
2026-06-01,130,Product_130,11,1,9.0,252,85.86,772.74
2026-07-06,42,Product_42,14,4,5.0,394,58.67,293.35
2026-06-01,94,Product_94,9,9,17.0,487,99.72,1695.24
2026-08-12,65,Product_65,7,7,12.0,49,19.04,228.48
2026-07-01,40,Product_40,18,8,5.0,494,63.54,317.7
2026-06-07,123,Product_123,4,4,31.0,248,84.61,2622.91
2026-08-03,7,Product_7,16,6,9.0,397,70.15,631.35
2026-08-05,20,Product_20,3,3,4.0,318,74.81,299.24
2026-08-27,16,Product_16,8,8,9.0,68,81.42,732.78
2026-08-08,31,Product_31,1,1,20.0,425,96.09,1921.8
2026-07-11,77,Product_77,1,1,5.0,112,95.36,476.8
2026-07-03,142,Product_142,1,1,8.0,283,72.41,579.28
2026-08-01,146,Product_146,6,6,8.0,70,98.1,784.8
2026-06-17,136,Product_136,19,9,1.0,117,98.12,98.12
2026-07-22,114,Product_114,8,8,0.0,270,62.56,0.0
2026-06-30,69,Product_69,13,3,9.0,315,74.32,668.88
2026-08-24,117,Product_117,14,4,4.0,389,85.69,342.76
2026-06-17,41,Product_41,18,8,2.0,392,21.27,42.54
2026-07-21,100,Product_100,19,9,4.0,98,68.24,272.96
2026-06-26,2,Product_2,1,1,8.0,178,27.09,216.72
2026-06-25,136,Product_136,5,5,4.0,348,98.12,392.48
2026-08-02,146,Product_146,16,6,10.0,110,98.1,981.0
2026-08-03,111,Product_111,16,6,4.0,100,8.44,33.76
2026-08-15,27,Product_27,20,10,5.0,198,73.94,369.7
2026-08-17,39,Product_39,15,5,5.0,486,14.03,70.15
2026-08-19,111,Product_111,11,1,5.0,45,8.44,42.2
2026-08-16,75,Product_75,8,8,2.0,336,98.73,197.46
2026-06-12,83,Product_83,10,10,7.0,71,70.18,491.26
2026-08-12,61,Product_61,1,1,11.0,492,30.7,337.7
2026-08-20,126,Product_126,14,4,4.0,410,16.87,67.48
2026-06-09,25,Product_25,1,1,0.0,494,63.37,0.0
2026-08-13,67,Product_67,13,3,5.0,400,46.6,233.0
2026-07-12,34,Product_34,13,3,4.0,35,79.35,317.4
2026-07-03,104,Product_104,20,10,16.0,251,7.75,124.0
2026-07-09,43,Product_43,17,7,7.0,60,59.38,415.66
2026-07-11,45,Product_45,15,5,5.0,366,54.65,273.25
2026-08-28,27,Product_27,13,3,6.0,69,73.94,443.64
2026-08-18,130,Product_130,6,6,12.0,263,85.86,1030.32
2026-06-14,33,Product_33,16,6,23.0,481,61.4,1412.2
2026-08-22,131,Product_131,12,2,7.0,279,19.75,138.25
2026-07-12,138,Product_138,11,1,20.0,435,10.18,203.6
2026-08-17,145,Product_145,13,3,5.0,180,22.44,112.2
2026-08-05,52,Product_52,6,6,3.0,335,16.12,48.36
2026-08-03,99,Product_99,6,6,12.0,423,99.91,1198.92
2026-06-06,125,Product_125,1,1,53.0,481,24.17,1281.01
2026-07-06,12,Product_12,8,8,9.0,443,36.19,325.71
2026-08-20,10,Product_10,17,7,12.0,221,92.05,1104.6
2026-07-01,32,Product_32,2,2,7.0,414,81.08,567.56
2026-08-03,148,Product_148,10,10,21.0,85,79.49,1669.29
2026-07-03,14,Product_14,18,8,3.0,68,85.61,256.83
2026-06-13,115,Product_115,18,8,2.0,467,81.14,162.28
2026-07-09,126,Product_126,19,9,5.0,232,16.87,84.35
2026-08-01,137,Product_137,8,8,7.0,351,63.1,441.7
2026-08-23,80,Product_80,7,7,32.0,176,65.52,2096.64
2026-07-28,79,Product_79,6,6,3.0,363,85.8,257.4
2026-07-12,112,Product_112,9,9,12.0,239,5.52,66.24
2026-06-11,96,Product_96,14,4,3.0,23,31.97,95.91
2026-08-18,118,Product_118,14,4,0.0,122,10.44,0.0
2026-08-26,55,Product_55,13,3,6.0,167,44.77,268.62
2026-07-17,141,Product_141,10,10,16.0,352,88.99,1423.84
2026-07-16,65,Product_65,15,5,10.0,30,19.04,190.4
2026-08-13,38,Product_38,7,7,9.0,425,61.06,549.54
2026-07-19,113,Product_113,2,2,46.0,207,9.91,455.86
2026-06-13,94,Product_94,20,10,26.0,178,99.72,2592.72
2026-08-01,8,Product_8,2,2,15.0,92,33.2,498.0
2026-06-18,25,Product_25,18,8,1.0,253,63.37,63.37
2026-06-19,6,Product_6,12,2,9.0,216,41.05,369.45
2026-06-23,87,Product_87,20,10,27.0,223,33.06,892.62
2026-07-24,132,Product_132,11,1,7.0,308,74.79,523.53
2026-06-16,49,Product_49,2,2,3.0,491,61.96,185.88
2026-06-30,17,Product_17,2,2,4.0,303,55.61,222.44
2026-08-14,128,Product_128,2,2,5.0,389,75.79,378.95
2026-08-19,109,Product_109,9,9,2.0,326,91.51,183.02
2026-06-29,82,Product_82,16,6,15.0,198,60.88,913.2
2026-08-20,30,Product_30,13,3,7.0,191,18.05,126.35
2026-06-30,101,Product_101,17,7,0.0,401,66.76,0.0
2026-08-08,55,Product_55,11,1,6.0,129,44.77,268.62
2026-06-03,37,Product_37,3,3,7.0,294,29.07,203.49
2026-06-16,45,Product_45,4,4,5.0,40,54.65,273.25
2026-06-29,10,Product_10,4,4,15.0,253,92.05,1380.75
2026-07-13,74,Product_74,19,9,2.0,140,40.75,81.5
2026-07-20,113,Product_113,17,7,23.0,217,9.91,227.93
2026-08-26,124,Product_124,1,1,3.0,454,8.81,26.43
2026-06-05,109,Product_109,5,5,6.0,365,91.51,549.06
2026-07-03,132,Product_132,6,6,9.0,58,74.79,673.11
2026-07-07,145,Product_145,15,5,9.0,314,22.44,201.96
2026-06-30,34,Product_34,2,2,3.0,451,79.35,238.05
2026-07-15,66,Product_66,20,10,0.0,98,93.93,0.0
2026-06-20,51,Product_51,6,6,1.0,462,16.37,16.37
2026-07-10,103,Product_103,18,8,2.0,20,90.22,180.44
2026-06-07,126,Product_126,14,4,6.0,422,16.87,101.22
2026-06-15,134,Product_134,8,8,3.0,380,30.72,92.16
2026-06-07,14,Product_14,1,1,7.0,350,85.61,599.27
2026-07-25,78,Product_78,12,2,8.0,319,16.26,130.08
2026-06-16,18,Product_18,1,1,7.0,369,65.13,455.91
2026-08-17,50,Product_50,15,5,3.0,131,93.47,280.41
2026-07-08,72,Product_72,5,5,4.0,246,79.13,316.52
2026-06-23,93,Product_93,20,10,1.0,345,15.51,15.51
2026-07-21,119,Product_119,1,1,5.0,105,81.09,405.45
2026-06-05,150,Product_150,7,7,14.0,309,59.38,831.32
2026-07-18,51,Product_51,8,8,5.0,31,16.37,81.85
2026-07-20,84,Product_84,16,6,4.0,21,6.17,24.68
2026-07-09,11,Product_11,5,5,7.0,478,50.69,354.83
2026-08-07,17,Product_17,16,6,4.0,361,55.61,222.44
2026-08-18,146,Product_146,7,7,5.0,82,98.1,490.5
2026-08-05,141,Product_141,2,2,16.0,308,88.99,1423.84
2026-08-14,141,Product_141,17,7,12.0,322,88.99,1067.88
2026-07-08,40,Product_40,4,4,2.0,423,63.54,127.08
2026-07-06,98,Product_98,9,9,6.0,177,15.11,90.66
2026-06-05,35,Product_35,13,3,2.0,498,80.54,161.08
2026-07-16,103,Product_103,1,1,2.0,331,90.22,180.44
2026-08-25,73,Product_73,13,3,14.0,169,50.54,707.56
2026-08-19,141,Product_141,11,1,15.0,223,88.99,1334.85
2026-06-11,57,Product_57,16,6,9.0,460,68.77,618.93
2026-06-17,97,Product_97,3,3,6.0,294,84.51,507.06
2026-08-20,99,Product_99,18,8,12.0,117,99.91,1198.92
2026-07-02,119,Product_119,2,2,7.0,91,81.09,567.63
2026-07-22,8,Product_8,19,9,12.0,230,33.2,398.4
2026-07-24,70,Product_70,7,7,2.0,403,57.53,115.06
2026-07-08,68,Product_68,2,2,20.0,216,41.42,828.4
2026-07-11,35,Product_35,6,6,5.0,329,80.54,402.7
2026-08-15,121,Product_121,10,10,5.0,204,78.35,391.75
2026-07-21,125,Product_125,3,3,32.0,222,24.17,773.44
2026-08-28,13,Product_13,6,6,14.0,402,55.87,782.18
2026-06-04,103,Product_103,6,6,5.0,384,90.22,451.1
2026-06-12,130,Product_130,4,4,8.0,472,85.86,686.88
2026-07-15,44,Product_44,10,10,12.0,120,49.27,591.24
2026-07-31,95,Product_95,1,1,3.0,35,88.52,265.56
2026-08-26,94,Product_94,6,6,23.0,171,99.72,2293.56
2026-08-24,3,Product_3,3,3,4.0,374,39.91,159.64
2026-08-24,123,Product_123,1,1,24.0,58,84.61,2030.64
2026-07-11,113,Product_113,10,10,48.0,295,9.91,475.68
2026-08-02,41,Product_41,18,8,3.0,360,21.27,63.81
2026-06-25,48,Product_48,7,7,8.0,169,51.75,414.0
2026-08-24,116,Product_116,14,4,11.0,329,27.66,304.26
2026-08-16,121,Product_121,3,3,1.0,434,78.35,78.35
2026-08-08,11,Product_11,15,5,6.0,486,50.69,304.14
2026-07-31,54,Product_54,14,4,7.0,29,67.5,472.5
2026-06-17,94,Product_94,9,9,19.0,240,99.72,1894.68
2026-08-03,20,Product_20,6,6,6.0,98,74.81,448.86
2026-08-01,150,Product_150,12,2,14.0,485,59.38,831.32
2026-06-28,32,Product_32,13,3,2.0,381,81.08,162.16
2026-08-29,130,Product_130,15,5,5.0,457,85.86,429.3
2026-07-02,10,Product_10,4,4,19.0,332,92.05,1748.95
2026-07-29,132,Product_132,8,8,7.0,390,74.79,523.53
2026-08-27,7,Product_7,17,7,8.0,270,70.15,561.2
2026-08-12,103,Product_103,17,7,6.0,445,90.22,541.32
2026-08-09,55,Product_55,17,7,9.0,163,44.77,402.93
2026-08-02,70,Product_70,16,6,0.0,210,57.53,0.0
2026-06-07,17,Product_17,2,2,4.0,309,55.61,222.44
2026-06-04,102,Product_102,6,6,2.0,246,13.59,27.18
2026-08-05,94,Product_94,6,6,28.0,47,99.72,2792.16
2026-06-02,49,Product_49,7,7,4.0,475,61.96,247.84
2026-07-31,71,Product_71,10,10,1.0,448,93.93,93.93
2026-08-07,83,Product_83,4,4,5.0,169,70.18,350.9
2026-06-21,104,Product_104,16,6,21.0,484,7.75,162.75
2026-06-28,81,Product_81,11,1,18.0,108,16.58,298.44
2026-08-16,9,Product_9,2,2,8.0,94,95.14,761.12
2026-07-14,82,Product_82,17,7,12.0,473,60.88,730.56
2026-08-01,53,Product_53,7,7,17.0,240,13.33,226.61
2026-06-30,62,Product_62,12,2,19.0,313,39.6,752.4
2026-06-14,56,Product_56,9,9,12.0,377,78.56,942.72
2026-06-18,53,Product_53,8,8,15.0,240,13.33,199.95
2026-06-21,36,Product_36,7,7,11.0,427,94.87,1043.57
2026-06-28,50,Product_50,9,9,5.0,186,93.47,467.35
2026-08-03,107,Product_107,2,2,7.0,333,78.79,551.53
2026-07-10,34,Product_34,14,4,1.0,306,79.35,79.35
2026-07-15,114,Product_114,13,3,2.0,165,62.56,125.12
2026-06-27,66,Product_66,11,1,4.0,75,93.93,375.72
2026-07-24,92,Product_92,18,8,7.0,311,79.22,554.54
2026-08-26,18,Product_18,12,2,15.0,289,65.13,976.95
2026-08-13,32,Product_32,8,8,4.0,176,81.08,324.32
2026-08-24,136,Product_136,13,3,4.0,359,98.12,392.48
2026-07-10,125,Product_125,16,6,32.0,74,24.17,773.44
2026-06-10,11,Product_11,15,5,2.0,189,50.69,101.38
2026-06-24,136,Product_136,12,2,2.0,162,98.12,196.24
2026-06-22,126,Product_126,13,3,10.0,99,16.87,168.7
2026-07-18,21,Product_21,20,10,6.0,408,24.23,145.38
2026-06-11,37,Product_37,14,4,7.0,241,29.07,203.49
2026-07-09,27,Product_27,15,5,4.0,24,73.94,295.76
2026-07-24,128,Product_128,14,4,4.0,128,75.79,303.16
2026-07-08,129,Product_129,20,10,15.0,322,64.85,972.75
2026-07-20,109,Product_109,19,9,2.0,420,91.51,183.02
2026-07-16,38,Product_38,7,7,12.0,59,61.06,732.72
2026-06-12,139,Product_139,15,5,1.0,144,63.55,63.55
2026-06-17,128,Product_128,14,4,3.0,266,75.79,227.37
2026-07-29,131,Product_131,11,1,9.0,413,19.75,177.75
2026-07-11,54,Product_54,11,1,8.0,55,67.5,540.0
2026-07-02,106,Product_106,18,8,7.0,126,18.59,130.13
2026-07-20,102,Product_102,19,9,0.0,338,13.59,0.0
2026-07-13,23,Product_23,19,9,5.0,21,86.77,433.85
2026-07-27,88,Product_88,7,7,5.0,66,48.56,242.8
2026-08-05,83,Product_83,8,8,6.0,260,70.18,421.08
2026-06-10,88,Product_88,2,2,3.0,374,48.56,145.68
2026-06-03,51,Product_51,17,7,1.0,440,16.37,16.37
2026-07-31,101,Product_101,14,4,0.0,480,66.76,0.0
2026-08-19,133,Product_133,20,10,8.0,113,23.34,186.72
2026-08-03,91,Product_91,15,5,10.0,226,92.25,922.5
2026-06-11,131,Product_131,5,5,3.0,435,19.75,59.25
2026-08-18,116,Product_116,6,6,12.0,139,27.66,331.92
2026-07-19,48,Product_48,8,8,6.0,259,51.75,310.5
2026-06-01,111,Product_111,16,6,9.0,404,8.44,75.96
2026-08-24,101,Product_101,9,9,1.0,45,66.76,66.76
2026-06-03,142,Product_142,20,10,7.0,221,72.41,506.87
2026-08-25,51,Product_51,13,3,3.0,337,16.37,49.11
2026-08-07,25,Product_25,8,8,0.0,297,63.37,0.0
2026-08-07,102,Product_102,20,10,1.0,389,13.59,13.59
2026-08-20,95,Product_95,11,1,2.0,431,88.52,177.04
2026-07-28,93,Product_93,7,7,1.0,359,15.51,15.51
2026-06-11,111,Product_111,8,8,9.0,324,8.44,75.96
2026-07-16,77,Product_77,16,6,8.0,120,95.36,762.88
2026-06-15,5,Product_5,2,2,5.0,40,36.11,180.55
2026-06-15,132,Product_132,16,6,5.0,324,74.79,373.95
2026-06-08,42,Product_42,3,3,3.0,137,58.67,176.01
2026-07-15,37,Product_37,14,4,5.0,197,29.07,145.35
2026-07-30,123,Product_123,15,5,22.0,460,84.61,1861.42
2026-07-01,120,Product_120,12,2,25.0,316,93.14,2328.5
2026-08-03,76,Product_76,4,4,7.0,424,73.19,512.33
2026-08-21,104,Product_104,12,2,15.0,296,7.75,116.25
2026-06-29,13,Product_13,17,7,5.0,180,55.87,279.35
2026-06-02,43,Product_43,6,6,13.0,377,59.38,771.94
2026-08-04,37,Product_37,19,9,3.0,189,29.07,87.21
2026-07-25,64,Product_64,3,3,3.0,179,19.97,59.91
2026-06-06,54,Product_54,18,8,7.0,44,67.5,472.5
2026-08-15,11,Product_11,7,7,2.0,220,50.69,101.38
2026-07-26,104,Product_104,15,5,10.0,429,7.75,77.5
2026-06-05,90,Product_90,5,5,9.0,21,33.68,303.12
2026-07-30,57,Product_57,13,3,8.0,154,68.77,550.16
2026-07-22,134,Product_134,14,4,6.0,222,30.72,184.32
2026-06-02,55,Product_55,10,10,4.0,252,44.77,179.08
2026-07-19,18,Product_18,18,8,13.0,260,65.13,846.69
2026-07-16,128,Product_128,19,9,5.0,253,75.79,378.95
2026-06-06,20,Product_20,4,4,7.0,358,74.81,523.67
