Date,Product_ID,Product_Name,Store_ID,Warehouse_ID,Sales_Quantity,Stock_Quantity,Price,Revenue,Year,Month,Week,DayOfWeek,IsWeekend
2026-08-12,137,Product_137,14,4,5,63,63.1,315.5,2026,8,33,4,0
2026-06-15,114,Product_114,13,3,4,292,62.56,250.24,2026,6,25,2,0
2026-07-27,133,Product_133,10,10,8,477,23.34,186.72,2026,7,31,2,0
2026-07-28,131,Product_131,17,7,4,50,19.75,79.0,2026,7,31,3,0
2026-06-23,138,Product_138,11,1,15,367,10.18,152.7,2026,6,26,3,0
2026-08-08,78,Product_78,5,5,4,301,16.26,65.04,2026,8,32,7,1
2026-08-07,8,Product_8,6,6,9,310,33.2,298.8,2026,8,32,6,0
2026-07-16,102,Product_102,19,9,4,409,13.59,54.36,2026,7,29,5,0
2026-06-17,111,Product_111,17,7,7,257,8.44,59.08,2026,6,25,4,0
2026-07-29,22,Product_22,5,5,10,57,71.01,710.1,2026,7,31,4,0
2026-06-21,67,Product_67,4,4,22,167,46.6,1025.2,2026,6,25,1,1
2026-07-03,114,Product_114,5,5,4,158,62.56,250.24,2026,7,27,6,0
2026-08-14,93,Product_93,17,7,1,461,15.51,15.51,2026,8,33,6,0
2026-07-01,100,Product_100,16,6,7,490,68.24,477.68,2026,7,27,4,0
2026-06-08,130,Product_130,13,3,4,400,85.86,343.44,2026,6,24,2,0
2026-08-18,25,Product_25,15,5,2,355,63.37,126.74,2026,8,34,3,0
2026-07-25,96,Product_96,4,4,3,380,31.97,95.91,2026,7,30,7,1
2026-06-04,97,Product_97,4,4,14,182,84.51,1183.14,2026,6,23,5,0
2026-07-25,2,Product_2,7,7,7,74,27.09,189.63,2026,7,30,7,1
2026-08-13,36,Product_36,19,9,9,65,94.87,853.83,2026,8,33,5,0
2026-07-15,74,Product_74,5,5,3,341,40.75,122.25,2026,7,29,4,0
2026-07-15,86,Product_86,5,5,2,69,83.41,166.82,2026,7,29,4,0
2026-07-30,113,Product_113,7,7,31,229,9.91,307.21,2026,7,31,5,0
2026-07-14,34,Product_34,10,10,3,324,79.35,238.05,2026,7,29,3,0
2026-06-06,8,Product_8,5,5,18,262,33.2,597.6,2026,6,23,7,1
2026-07-31,106,Product_106,7,7,7,286,18.59,130.13,2026,7,31,6,0
2026-06-18,136,Product_136,20,10,10,460,98.12,981.2,2026,6,25,5,0
2026-07-05,94,Product_94,14,4,30,490,99.72,2991.6,2026,7,27,1,1
2026-06-03,147,Product_147,12,2,1,192,48.56,48.56,2026,6,23,4,0
2026-07-30,78,Product_78,19,9,8,315,16.26,130.08,2026,7,31,5,0
2026-08-14,149,Product_149,15,5,3,93,65.46,196.38,2026,8,33,6,0
2026-07-29,36,Product_36,6,6,9,153,94.87,853.83,2026,7,31,4,0
2026-07-11,90,Product_90,9,9,10,465,33.68,336.8,2026,7,28,7,1
2026-08-20,119,Product_119,17,7,2,205,81.09,162.18,2026,8,34,5,0
2026-06-09,106,Product_106,13,3,10,266,18.59,185.9,2026,6,24,3,0
2026-08-14,8,Product_8,2,2,12,52,33.2,398.4,2026,8,33,6,0
2026-07-18,139,Product_139,6,6,3,352,63.55,190.65,2026,7,29,7,1
2026-07-22,111,Product_111,1,1,10,200,8.44,84.4,2026,7,30,4,0
2026-07-21,22,Product_22,18,8,13,462,71.01,923.13,2026,7,30,3,0
2026-08-07,45,Product_45,16,6,5,87,54.65,273.25,2026,8,32,6,0
2026-07-05,4,Product_4,8,8,14,341,39.81,557.34,2026,7,27,1,1
2026-07-07,115,Product_115,12,2,0,496,81.14,0.0,2026,7,28,3,0
2026-07-05,108,Product_108,10,10,15,464,23.83,357.45,2026,7,27,1,1
2026-07-20,67,Product_67,7,7,8,218,46.6,372.8,2026,7,30,2,0
2026-07-26,64,Product_64,6,6,5,128,19.97,99.85,2026,7,30,1,1
2026-08-16,53,Product_53,15,5,12,426,13.33,159.96,2026,8,33,1,1
2026-07-25,69,Product_69,15,5,7,276,74.32,520.24,2026,7,30,7,1
2026-07-08,27,Product_27,14,4,3,291,73.94,221.82,2026,7,28,4,0
2026-07-14,125,Product_125,3,3,43,396,24.17,1039.31,2026,7,29,3,0
2026-06-12,16,Product_16,5,5,10,165,81.42,814.2,2026,6,24,6,0
2026-08-25,1,Product_1,5,5,15,76,44.6,669.0,2026,8,35,3,0
2026-07-12,98,Product_98,13,3,9,131,15.11,135.99,2026,7,28,1,1
2026-07-31,1,Product_1,8,8,13,266,44.6,579.8,2026,7,31,6,0
2026-07-28,60,Product_60,17,7,10,245,77.44,774.4,2026,7,31,3,0
2026-08-29,39,Product_39,4,4,10,162,14.03,140.3,2026,8,35,7,1
2026-07-04,19,Product_19,18,8,5,456,32.37,161.85,2026,7,27,7,1
2026-07-01,31,Product_31,1,1,12,373,96.09,1153.08,2026,7,27,4,0
2026-08-02,85,Product_85,20,10,7,69,48.16,337.12,2026,8,31,1,1
2026-06-07,29,Product_29,20,10,0,198,93.91,0.0,2026,6,23,1,1
2026-07-18,131,Product_131,7,7,6,363,19.75,118.5,2026,7,29,7,1
2026-08-08,135,Product_135,10,10,9,346,72.44,651.96,2026,8,32,7,1
2026-06-18,38,Product_38,17,7,14,386,61.06,854.84,2026,6,25,5,0
2026-08-26,79,Product_79,17,7,4,288,85.8,343.2,2026,8,35,4,0
2026-06-30,97,Product_97,7,7,12,366,84.51,1014.12,2026,6,27,3,0
2026-07-25,73,Product_73,11,1,21,445,50.54,1061.34,2026,7,30,7,1
2026-06-22,146,Product_146,11,1,6,412,98.1,588.6,2026,6,26,2,0
2026-08-04,103,Product_103,15,5,3,388,90.22,270.66,2026,8,32,3,0
2026-08-10,24,Product_24,14,4,9,457,17.55,157.95,2026,8,33,2,0
2026-08-17,25,Product_25,7,7,0,274,63.37,0.0,2026,8,34,2,0
2026-06-24,85,Product_85,12,2,2,383,48.16,96.32,2026,6,26,4,0
2026-06-26,146,Product_146,5,5,6,166,98.1,588.6,2026,6,26,6,0
2026-08-21,70,Product_70,5,5,0,300,57.53,0.0,2026,8,34,6,0
2026-07-20,49,Product_49,9,9,3,394,61.96,185.88,2026,7,30,2,0
2026-08-10,32,Product_32,1,1,1,205,81.08,81.08,2026,8,33,2,0
2026-06-13,100,Product_100,6,6,14,159,68.24,955.36,2026,6,24,7,1
2026-08-23,86,Product_86,5,5,3,181,83.41,250.23,2026,8,34,1,1
2026-06-05,36,Product_36,7,7,12,449,94.87,1138.44,2026,6,23,6,0
2026-07-27,78,Product_78,7,7,6,261,16.26,97.56,2026,7,31,2,0
2026-07-31,15,Product_15,20,10,14,206,67.0,938.0,2026,7,31,6,0
2026-06-05,81,Product_81,17,7,20,466,16.58,331.6,2026,6,23,6,0
2026-07-04,59,Product_59,20,10,3,421,90.34,271.02,2026,7,27,7,1
2026-08-03,43,Product_43,8,8,7,58,59.38,415.66,2026,8,32,2,0
2026-08-04,13,Product_13,9,9,8,270,55.87,446.96,2026,8,32,3,0
2026-07-30,98,Product_98,2,2,3,96,15.11,45.33,2026,7,31,5,0
2026-08-19,133,Product_133,8,8,11,157,23.34,256.74,2026,8,34,4,0
2026-07-03,150,Product_150,1,1,8,96,59.38,475.04,2026,7,27,6,0
2026-06-23,123,Product_123,12,2,23,434,84.61,1946.03,2026,6,26,3,0
2026-06-05,8,Product_8,17,7,9,99,33.2,298.8,2026,6,23,6,0
2026-07-20,12,Product_12,17,7,9,20,36.19,325.71,2026,7,30,2,0
2026-07-23,71,Product_71,11,1,2,71,93.93,187.86,2026,7,30,5,0
2026-06-18,46,Product_46,17,7,1,264,77.57,77.57,2026,6,25,5,0
2026-08-17,121,Product_121,14,4,4,406,78.35,313.4,2026,8,34,2,0
2026-06-21,66,Product_66,6,6,2,120,93.93,187.86,2026,6,25,1,1
2026-07-29,12,Product_12,11,1,9,70,36.19,325.71,2026,7,31,4,0
2026-07-10,144,Product_144,20,10,2,199,13.71,27.42,2026,7,28,6,0
2026-06-22,108,Product_108,12,2,16,287,23.83,381.28,2026,6,26,2,0
2026-06-22,34,Product_34,1,1,3,464,79.35,238.05,2026,6,26,2,0
2026-08-07,34,Product_34,16,6,4,58,79.35,317.4,2026,8,32,6,0
2026-06-11,32,Product_32,2,2,6,162,81.08,486.48,2026,6,24,5,0
2026-06-04,15,Product_15,8,8,10,145,67.0,670.0,2026,6,23,5,0
2026-08-12,140,Product_140,18,8,10,395,9.02,90.2,2026,8,33,4,0
2026-06-14,129,Product_129,9,9,14,85,64.85,907.9,2026,6,24,1,1
2026-08-09,76,Product_76,10,10,10,249,73.19,731.9,2026,8,32,1,1
2026-07-26,52,Product_52,14,4,3,82,16.12,48.36,2026,7,30,1,1
2026-07-15,16,Product_16,13,3,5,117,81.42,407.1,2026,7,29,4,0
2026-08-05,33,Product_33,9,9,15,214,61.4,921.0,2026,8,32,4,0
2026-07-16,65,Product_65,6,6,8,29,19.04,152.32,2026,7,29,5,0
2026-08-26,101,Product_101,12,2,0,156,66.76,0.0,2026,8,35,4,0
2026-08-06,42,Product_42,6,6,6,181,58.67,352.02,2026,8,32,5,0
2026-06-24,3,Product_3,19,9,5,137,39.91,199.55,2026,6,26,4,0
2026-06-22,46,Product_46,14,4,1,127,77.57,77.57,2026,6,26,2,0
2026-07-23,37,Product_37,14,4,6,50,29.07,174.42,2026,7,30,5,0
2026-08-15,42,Product_42,4,4,8,325,58.67,469.36,2026,8,33,7,1
2026-06-17,23,Product_23,20,10,14,277,86.77,1214.78,2026,6,25,4,0
2026-08-04,30,Product_30,7,7,14,263,18.05,252.7,2026,8,32,3,0
2026-06-24,24,Product_24,13,3,10,120,17.55,175.5,2026,6,26,4,0
2026-06-25,100,Product_100,17,7,5,480,68.24,341.2,2026,6,26,5,0
2026-07-05,143,Product_143,1,1,18,34,21.45,386.1,2026,7,27,1,1
2026-08-07,63,Product_63,4,4,1,283,34.87,34.87,2026,8,32,6,0
2026-07-31,109,Product_109,9,9,8,362,91.51,732.08,2026,7,31,6,0
2026-07-19,35,Product_35,12,2,2,253,80.54,161.08,2026,7,29,1,1
2026-07-17,107,Product_107,13,3,9,483,78.79,709.11,2026,7,29,6,0
2026-07-22,72,Product_72,10,10,2,118,79.13,158.26,2026,7,30,4,0
2026-07-09,135,Product_135,16,6,8,386,72.44,579.52,2026,7,28,5,0
2026-07-15,30,Product_30,14,4,9,442,18.05,162.45,2026,7,29,4,0
2026-08-20,149,Product_149,17,7,3,120,65.46,196.38,2026,8,34,5,0
2026-07-30,55,Product_55,6,6,7,43,44.77,313.39,2026,7,31,5,0
2026-06-09,56,Product_56,4,4,9,231,78.56,707.04,2026,6,24,3,0
2026-07-30,83,Product_83,12,2,3,34,70.18,210.54,2026,7,31,5,0
2026-07-15,76,Product_76,16,6,1,290,73.19,73.19,2026,7,29,4,0
2026-07-30,57,Product_57,3,3,2,371,68.77,137.54,2026,7,31,5,0
2026-06-01,65,Product_65,12,2,11,199,19.04,209.44,2026,6,23,2,0
2026-08-02,120,Product_120,18,8,32,415,93.14,2980.48,2026,8,31,1,1
2026-08-11,149,Product_149,16,6,0,349,65.46,0.0,2026,8,33,3,0
2026-08-18,20,Product_20,17,7,2,178,74.81,149.62,2026,8,34,3,0
2026-08-26,43,Product_43,12,2,12,43,59.38,712.56,2026,8,35,4,0
2026-08-12,104,Product_104,11,1,11,45,7.75,85.25,2026,8,33,4,0
2026-06-17,127,Product_127,2,2,15,247,52.93,793.95,2026,6,25,4,0
2026-06-27,53,Product_53,5,5,9,157,13.33,119.97,2026,6,26,7,1
2026-06-22,148,Product_148,3,3,15,65,79.49,1192.35,2026,6,26,2,0
2026-06-05,73,Product_73,15,5,13,258,50.54,657.02,2026,6,23,6,0
2026-06-08,146,Product_146,12,2,7,401,98.1,686.7,2026,6,24,2,0
2026-06-30,36,Product_36,9,9,8,94,94.87,758.96,2026,6,27,3,0
2026-06-12,21,Product_21,6,6,10,181,24.23,242.3,2026,6,24,6,0
2026-06-02,114,Product_114,14,4,2,274,62.56,125.12,2026,6,23,3,0
2026-07-04,147,Product_147,1,1,5,196,48.56,242.8,2026,7,27,7,1
2026-07-11,136,Product_136,18,8,6,371,98.12,588.72,2026,7,28,7,1
2026-06-25,137,Product_137,16,6,8,430,63.1,504.8,2026,6,26,5,0
2026-07-21,33,Product_33,12,2,6,81,61.4,368.4,2026,7,30,3,0
2026-08-19,5,Product_5,8,8,5,253,36.11,180.55,2026,8,34,4,0
2026-07-17,10,Product_10,19,9,18,27,92.05,1656.9,2026,7,29,6,0
2026-06-20,76,Product_76,17,7,6,205,73.19,439.14,2026,6,25,7,1
2026-07-06,111,Product_111,4,4,11,378,8.44,92.84,2026,7,28,2,0
2026-06-13,131,Product_131,7,7,14,155,19.75,276.5,2026,6,24,7,1
2026-08-18,56,Product_56,5,5,13,64,78.56,1021.28,2026,8,34,3,0
2026-07-08,72,Product_72,20,10,9,439,79.13,712.17,2026,7,28,4,0
2026-07-06,58,Product_58,9,9,26,97,36.7,954.2,2026,7,28,2,0
2026-07-26,54,Product_54,18,8,11,144,67.5,742.5,2026,7,30,1,1
2026-08-12,42,Product_42,1,1,8,222,58.67,469.36,2026,8,33,4,0
2026-07-29,88,Product_88,1,1,3,211,48.56,145.68,2026,7,31,4,0
2026-08-17,40,Product_40,16,6,7,215,63.54,444.78,2026,8,34,2,0
2026-08-12,108,Product_108,12,2,9,244,23.83,214.47,2026,8,33,4,0
2026-06-27,32,Product_32,6,6,7,301,81.08,567.56,2026,6,26,7,1
2026-08-10,108,Product_108,7,7,9,116,23.83,214.47,2026,8,33,2,0
2026-08-09,3,Product_3,19,9,5,230,39.91,199.55,2026,8,32,1,1
2026-07-03,121,Product_121,5,5,1,310,78.35,78.35,2026,7,27,6,0
2026-08-14,148,Product_148,16,6,21,398,79.49,1669.29,2026,8,33,6,0
2026-07-29,101,Product_101,7,7,1,450,66.76,66.76,2026,7,31,4,0
2026-06-29,92,Product_92,15,5,7,236,79.22,554.54,2026,6,27,2,0
2026-08-12,7,Product_7,6,6,11,191,70.15,771.65,2026,8,33,4,0
2026-07-11,78,Product_78,11,1,7,394,16.26,113.82,2026,7,28,7,1
2026-07-07,148,Product_148,20,10,19,334,79.49,1510.31,2026,7,28,3,0
2026-08-06,70,Product_70,8,8,0,491,57.53,0.0,2026,8,32,5,0
2026-06-03,54,Product_54,3,3,4,163,67.5,270.0,2026,6,23,4,0
2026-06-26,129,Product_129,3,3,7,285,64.85,453.95,2026,6,26,6,0
2026-07-26,144,Product_144,12,2,1,427,13.71,13.71,2026,7,30,1,1
2026-08-26,131,Product_131,16,6,8,130,19.75,158.0,2026,8,35,4,0
2026-06-27,120,Product_120,6,6,25,134,93.14,2328.5,2026,6,26,7,1
2026-07-29,139,Product_139,16,6,5,273,63.55,317.75,2026,7,31,4,0
2026-06-13,135,Product_135,15,5,5,465,72.44,362.2,2026,6,24,7,1
2026-08-23,143,Product_143,2,2,11,264,21.45,235.95,2026,8,34,1,1
2026-08-09,70,Product_70,3,3,0,181,57.53,0.0,2026,8,32,1,1
2026-06-05,59,Product_59,19,9,3,134,90.34,271.02,2026,6,23,6,0
2026-07-15,143,Product_143,14,4,6,293,21.45,128.7,2026,7,29,4,0
2026-06-02,131,Product_131,16,6,7,441,19.75,138.25,2026,6,23,3,0
2026-08-09,16,Product_16,3,3,3,453,81.42,244.26,2026,8,32,1,1
2026-06-15,71,Product_71,8,8,3,498,93.93,281.79,2026,6,25,2,0
2026-07-31,115,Product_115,3,3,3,309,81.14,243.42,2026,7,31,6,0
2026-06-16,78,Product_78,8,8,4,388,16.26,65.04,2026,6,25,3,0
2026-06-16,5,Product_5,3,3,7,445,36.11,252.77,2026,6,25,3,0
2026-08-27,65,Product_65,16,6,5,345,19.04,95.2,2026,8,35,5,0
2026-07-04,26,Product_26,1,1,5,343,14.03,70.15,2026,7,27,7,1
2026-08-03,109,Product_109,12,2,7,51,91.51,640.57,2026,8,32,2,0
2026-08-09,134,Product_134,4,4,15,80,30.72,460.8,2026,8,32,1,1
2026-08-24,8,Product_8,9,9,12,84,33.2,398.4,2026,8,35,2,0
2026-07-23,88,Product_88,8,8,5,93,48.56,242.8,2026,7,30,5,0
2026-06-22,123,Product_123,18,8,35,222,84.61,2961.35,2026,6,26,2,0
2026-07-29,127,Product_127,7,7,17,344,52.93,899.81,2026,7,31,4,0
2026-08-25,104,Product_104,18,8,13,261,7.75,100.75,2026,8,35,3,0
2026-08-03,73,Product_73,8,8,14,83,50.54,707.56,2026,8,32,2,0
2026-08-05,143,Product_143,14,4,11,348,21.45,235.95,2026,8,32,4,0
2026-08-25,115,Product_115,10,10,2,197,81.14,162.28,2026,8,35,3,0
2026-06-14,45,Product_45,5,5,7,95,54.65,382.55,2026,6,24,1,1
2026-08-09,43,Product_43,14,4,12,41,59.38,712.56,2026,8,32,1,1
2026-08-16,59,Product_59,5,5,4,257,90.34,361.36,2026,8,33,1,1
2026-06-02,62,Product_62,3,3,24,285,39.6,950.4,2026,6,23,3,0
2026-08-09,119,Product_119,15,5,1,103,81.09,81.09,2026,8,32,1,1
2026-08-14,37,Product_37,18,8,4,411,29.07,116.28,2026,8,33,6,0
2026-08-09,86,Product_86,6,6,2,114,83.41,166.82,2026,8,32,1,1
2026-08-11,104,Product_104,9,9,14,22,7.75,108.5,2026,8,33,3,0
2026-08-02,141,Product_141,8,8,20,454,88.99,1779.8,2026,8,31,1,1
2026-08-14,9,Product_9,13,3,7,216,95.14,665.98,2026,8,33,6,0
2026-07-25,3,Product_3,19,9,11,290,39.91,439.01,2026,7,30,7,1
2026-06-11,24,Product_24,7,7,7,238,17.55,122.85,2026,6,24,5,0
2026-07-09,111,Product_111,5,5,5,142,8.44,42.2,2026,7,28,5,0
2026-06-11,77,Product_77,20,10,6,293,95.36,572.16,2026,6,24,5,0
2026-07-23,130,Product_130,17,7,7,74,85.86,601.02,2026,7,30,5,0
2026-06-13,30,Product_30,3,3,3,93,18.05,54.15,2026,6,24,7,1
2026-08-13,135,Product_135,17,7,6,73,72.44,434.64,2026,8,33,5,0
2026-07-25,56,Product_56,11,1,12,94,78.56,942.72,2026,7,30,7,1
2026-08-28,41,Product_41,6,6,1,436,21.27,21.27,2026,8,35,6,0
2026-06-09,21,Product_21,8,8,4,347,24.23,96.92,2026,6,24,3,0
2026-07-25,81,Product_81,1,1,20,357,16.58,331.6,2026,7,30,7,1
2026-08-07,104,Product_104,5,5,13,78,7.75,100.75,2026,8,32,6,0
2026-06-04,59,Product_59,9,9,2,296,90.34,180.68,2026,6,23,5,0
2026-07-08,111,Product_111,8,8,3,59,8.44,25.32,2026,7,28,4,0
2026-06-01,150,Product_150,7,7,6,292,59.38,356.28,2026,6,23,2,0
2026-07-11,23,Product_23,6,6,19,356,86.77,1648.63,2026,7,28,7,1
2026-07-21,6,Product_6,12,2,8,395,41.05,328.4,2026,7,30,3,0
2026-07-20,87,Product_87,13,3,21,367,33.06,694.26,2026,7,30,2,0
2026-07-22,129,Product_129,18,8,4,321,64.85,259.4,2026,7,30,4,0
2026-06-06,89,Product_89,11,1,20,417,47.02,940.4,2026,6,23,7,1
2026-07-10,50,Product_50,9,9,9,119,93.47,841.23,2026,7,28,6,0
2026-07-29,124,Product_124,8,8,2,198,8.81,17.62,2026,7,31,4,0
2026-06-04,25,Product_25,8,8,1,408,63.37,63.37,2026,6,23,5,0
2026-07-26,26,Product_26,17,7,7,84,14.03,98.21,2026,7,30,1,1
2026-06-28,138,Product_138,18,8,23,59,10.18,234.14,2026,6,26,1,1
2026-07-26,42,Product_42,16,6,8,108,58.67,469.36,2026,7,30,1,1
2026-06-25,148,Product_148,13,3,17,161,79.49,1351.33,2026,6,26,5,0
2026-08-21,7,Product_7,13,3,11,56,70.15,771.65,2026,8,34,6,0
2026-07-31,88,Product_88,5,5,6,61,48.56,291.36,2026,7,31,6,0
2026-07-02,149,Product_149,10,10,5,86,65.46,327.3,2026,7,27,5,0
2026-07-24,63,Product_63,4,4,4,466,34.87,139.48,2026,7,30,6,0
2026-07-04,105,Product_105,19,9,11,330,27.88,306.68,2026,7,27,7,1
2026-06-20,31,Product_31,10,10,17,277,96.09,1633.53,2026,6,25,7,1
2026-08-03,13,Product_13,9,9,10,342,55.87,558.7,2026,8,32,2,0
2026-08-15,77,Product_77,18,8,8,166,95.36,762.88,2026,8,33,7,1
2026-08-04,120,Product_120,3,3,31,49,93.14,2887.34,2026,8,32,3,0
2026-07-10,77,Product_77,5,5,6,63,95.36,572.16,2026,7,28,6,0
2026-06-29,100,Product_100,10,10,5,490,68.24,341.2,2026,6,27,2,0
2026-06-25,40,Product_40,9,9,7,346,63.54,444.78,2026,6,26,5,0
2026-08-27,149,Product_149,15,5,3,162,65.46,196.38,2026,8,35,5,0
2026-08-04,85,Product_85,8,8,7,37,48.16,337.12,2026,8,32,3,0
2026-08-09,53,Product_53,3,3,18,212,13.33,239.94,2026,8,32,1,1
2026-07-01,68,Product_68,2,2,30,315,41.42,1242.6,2026,7,27,4,0
2026-07-18,31,Product_31,16,6,19,409,96.09,1825.71,2026,7,29,7,1
2026-06-23,62,Product_62,4,4,18,68,39.6,712.8,2026,6,26,3,0
2026-07-30,107,Product_107,13,3,7,479,78.79,551.53,2026,7,31,5,0
2026-08-28,148,Product_148,19,9,18,221,79.49,1430.82,2026,8,35,6,0
2026-08-16,128,Product_128,10,10,6,235,75.79,454.74,2026,8,33,1,1
2026-07-03,86,Product_86,19,9,2,287,83.41,166.82,2026,7,27,6,0
2026-07-04,55,Product_55,6,6,9,465,44.77,402.93,2026,7,27,7,1
2026-06-18,11,Product_11,5,5,4,268,50.69,202.76,2026,6,25,5,0
2026-08-27,127,Product_127,14,4,32,117,52.93,1693.76,2026,8,35,5,0
2026-06-09,14,Product_14,7,7,3,154,85.61,256.83,2026,6,24,3,0
2026-06-21,138,Product_138,17,7,22,412,10.18,223.96,2026,6,25,1,1
2026-07-25,144,Product_144,14,4,2,143,13.71,27.42,2026,7,30,7,1
2026-08-10,124,Product_124,10,10,5,356,8.81,44.05,2026,8,33,2,0
2026-06-13,118,Product_118,14,4,0,79,10.44,0.0,2026,6,24,7,1
2026-06-29,53,Product_53,14,4,10,337,13.33,133.3,2026,6,27,2,0
2026-07-17,36,Product_36,10,10,4,444,94.87,379.48,2026,7,29,6,0
2026-08-09,118,Product_118,17,7,2,220,10.44,20.88,2026,8,32,1,1
2026-06-17,142,Product_142,19,9,4,223,72.41,289.64,2026,6,25,4,0
2026-07-25,80,Product_80,10,10,36,275,65.52,2358.72,2026,7,30,7,1
2026-07-16,141,Product_141,9,9,13,87,88.99,1156.87,2026,7,29,5,0
2026-08-18,125,Product_125,8,8,38,377,24.17,918.46,2026,8,34,3,0
2026-07-14,56,Product_56,3,3,6,257,78.56,471.36,2026,7,29,3,0
2026-06-07,9,Product_9,2,2,7,238,95.14,665.98,2026,6,23,1,1
2026-06-15,135,Product_135,12,2,6,381,72.44,434.64,2026,6,25,2,0
2026-07-09,89,Product_89,2,2,10,40,47.02,470.2,2026,7,28,5,0
2026-07-23,104,Product_104,13,3,16,88,7.75,124.0,2026,7,30,5,0
2026-06-26,75,Product_75,3,3,1,383,98.73,98.73,2026,6,26,6,0
2026-07-09,39,Product_39,8,8,5,413,14.03,70.15,2026,7,28,5,0
2026-07-19,139,Product_139,1,1,2,185,63.55,127.1,2026,7,29,1,1
2026-08-05,109,Product_109,9,9,10,321,91.51,915.1,2026,8,32,4,0
2026-08-26,126,Product_126,14,4,4,467,16.87,67.48,2026,8,35,4,0
2026-08-07,146,Product_146,20,10,12,27,98.1,1177.2,2026,8,32,6,0
2026-07-07,32,Product_32,17,7,6,340,81.08,486.48,2026,7,28,3,0
2026-07-11,135,Product_135,1,1,8,304,72.44,579.52,2026,7,28,7,1
2026-06-12,62,Product_62,15,5,18,148,39.6,712.8,2026,6,24,6,0
2026-06-17,60,Product_60,3,3,10,219,77.44,774.4,2026,6,25,4,0
2026-06-30,107,Product_107,20,10,3,331,78.79,236.37,2026,6,27,3,0
2026-06-12,76,Product_76,14,4,6,457,73.19,439.14,2026,6,24,6,0
2026-06-16,11,Product_11,3,3,9,251,50.69,456.21,2026,6,25,3,0
2026-07-31,123,Product_123,14,4,29,386,84.61,2453.69,2026,7,31,6,0
2026-06-23,96,Product_96,17,7,2,438,31.97,63.94,2026,6,26,3,0
2026-07-03,105,Product_105,6,6,6,392,27.88,167.28,2026,7,27,6,0
2026-06-06,52,Product_52,7,7,7,417,16.12,112.84,2026,6,23,7,1
2026-07-28,93,Product_93,8,8,3,233,15.51,46.53,2026,7,31,3,0
2026-06-27,87,Product_87,10,10,24,112,33.06,793.44,2026,6,26,7,1
2026-08-20,143,Product_143,1,1,10,220,21.45,214.5,2026,8,34,5,0
2026-06-13,56,Product_56,16,6,7,422,78.56,549.92,2026,6,24,7,1
2026-08-18,142,Product_142,15,5,10,27,72.41,724.1,2026,8,34,3,0
2026-07-31,1,Product_1,17,7,13,370,44.6,579.8,2026,7,31,6,0
2026-08-01,85,Product_85,2,2,6,314,48.16,288.96,2026,8,31,7,1
2026-06-20,96,Product_96,10,10,5,388,31.97,159.85,2026,6,25,7,1
2026-06-20,31,Product_31,7,7,15,118,96.09,1441.35,2026,6,25,7,1
2026-07-20,132,Product_132,16,6,10,400,74.79,747.9,2026,7,30,2,0
2026-07-22,137,Product_137,6,6,7,192,63.1,441.7,2026,7,30,4,0
2026-06-16,130,Product_130,6,6,6,320,85.86,515.16,2026,6,25,3,0
2026-06-22,1,Product_1,8,8,6,228,44.6,267.6,2026,6,26,2,0
2026-06-05,147,Product_147,19,9,4,351,48.56,194.24,2026,6,23,6,0
2026-07-14,127,Product_127,8,8,24,272,52.93,1270.32,2026,7,29,3,0
2026-06-28,33,Product_33,6,6,17,352,61.4,1043.8,2026,6,26,1,1
2026-07-02,45,Product_45,1,1,4,301,54.65,218.6,2026,7,27,5,0
2026-07-31,88,Product_88,3,3,7,68,48.56,339.92,2026,7,31,6,0
2026-07-29,22,Product_22,15,5,22,243,71.01,1562.22,2026,7,31,4,0
2026-07-08,129,Product_129,4,4,12,351,64.85,778.2,2026,7,28,4,0
2026-08-08,58,Product_58,5,5,19,459,36.7,697.3,2026,8,32,7,1
2026-08-11,20,Product_20,12,2,3,90,74.81,224.43,2026,8,33,3,0
2026-08-28,99,Product_99,11,1,5,125,99.91,499.55,2026,8,35,6,0
2026-08-24,150,Product_150,7,7,11,226,59.38,653.18,2026,8,35,2,0
2026-07-26,76,Product_76,1,1,10,191,73.19,731.9,2026,7,30,1,1
2026-08-15,31,Product_31,8,8,21,31,96.09,2017.89,2026,8,33,7,1
2026-08-26,18,Product_18,13,3,12,149,65.13,781.56,2026,8,35,4,0
2026-06-22,3,Product_3,18,8,5,244,39.91,199.55,2026,6,26,2,0
2026-08-23,139,Product_139,4,4,6,135,63.55,381.3,2026,8,34,1,1
2026-06-04,139,Product_139,17,7,3,319,63.55,190.65,2026,6,23,5,0
2026-06-21,147,Product_147,7,7,8,427,48.56,388.48,2026,6,25,1,1
2026-06-05,74,Product_74,7,7,5,298,40.75,203.75,2026,6,23,6,0
2026-08-22,143,Product_143,3,3,21,188,21.45,450.45,2026,8,34,7,1
2026-08-20,94,Product_94,1,1,27,81,99.72,2692.44,2026,8,34,5,0
2026-08-11,32,Product_32,18,8,2,34,81.08,162.16,2026,8,33,3,0
2026-06-07,85,Product_85,14,4,2,101,48.16,96.32,2026,6,23,1,1
2026-06-12,4,Product_4,1,1,14,171,39.81,557.34,2026,6,24,6,0
2026-06-24,132,Product_132,4,4,10,478,74.79,747.9,2026,6,26,4,0
2026-07-02,99,Product_99,19,9,13,205,99.91,1298.83,2026,7,27,5,0
2026-08-12,94,Product_94,9,9,28,298,99.72,2792.16,2026,8,33,4,0
